,id,track_name,artist_name,artist_pop,artist_genres,album,track_pop,valence,energy,danceability,loudness,speechiness,acousticness,instrumentalness,liveness,mode,key,tempo,duration_ms,time_signature,mood
1547,19EjekqEVLA9OMubwf2g7O,Above You,Sophie Morgan,19,unknown,Sons & Daughters EP,34,0.255,0.237,0.37,-10.533,0.0271,0.725,0.000563,0.111,1,11,92.349,227000,4,sad
1548,5v1sPD1lu2wiPzi07tW8zm,I Lost a Friend,FINNEAS,69,alt z,Blood Harmony,66,0.218,0.208,0.453,-11.917,0.22,0.585,0.0,0.119,1,11,169.326,237020,4,sad
1549,1qFMIjTe9esCDiytqUY19t,i can't breathe,Bea Miller,68,alt z,aurora,58,0.0735,0.209,0.347,-11.152,0.0273,0.893,0.00287,0.138,1,11,82.878,213987,4,sad
1550,09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,93,canadian contemporary r&b,"My Dear Melancholy,",88,0.175,0.593,0.461,-4.954,0.0356,0.17,0.0,0.307,1,1,134.17,228373,3,sad
1551,0CzKeBPCiBrGZRV9eLzzBo,Wasting My Young Years,London Grammar,64,metropopolis,If You Wait (Deluxe Version),60,0.107,0.285,0.54,-11.377,0.0378,0.855,0.00118,0.0937,0,5,126.881,204267,4,sad
1552,5v2S0IqMixb6x1fDL93Szr,porcelain,mxmtoon,66,alt z,plum blossom,48,0.181,0.108,0.569,-15.855,0.035,0.883,0.0,0.112,1,9,110.421,271915,4,sad
1553,3BRO4QR9ZDj9Ae3VtbjeUr,Lie,Halsey,82,dance pop,hopeless fountain kingdom (Deluxe),52,0.04,0.468,0.361,-5.276,0.0343,0.131,9.78e-06,0.175,0,0,150.572,149106,3,sad
1554,0DuWDLjriRPjDRoPgaCslY,Love In The Dark,Adele,84,british soul,25,78,0.152,0.341,0.331,-6.057,0.0309,0.528,0.0,0.109,0,9,109.821,285935,4,sad
1555,7hoxzqrdFj51MCuX14I2rM,Selfish Heart,HYLLS,20,unknown,Selfish Heart,36,0.185,0.499,0.66,-7.607,0.0367,0.139,2.54e-06,0.519,1,0,107.939,240278,4,sad
1556,1DyV9obL0pPibOjW5ufg15,Stuck In The Moment,Justin Bieber,90,canadian pop,My World 2.0,62,0.365,0.698,0.721,-6.353,0.0526,0.165,0.0,0.133,0,0,89.987,222960,4,sad
1557,5Ohxk2dO5COHF1krpoPigN,Sign of the Times,Harry Styles,89,pop,Harry Styles,83,0.222,0.595,0.516,-4.63,0.0313,0.0275,0.0,0.109,1,5,119.972,340707,4,sad
1558,3Fb4cttE912XgIeD25rXRn,Sober,Selena Gomez,84,dance pop,Revival (Deluxe),57,0.526,0.741,0.573,-3.22,0.0788,0.171,0.0,0.104,1,9,92.021,194827,4,sad
1559,0s2Jsl2ZgV7bkVnvu75UFv,Leave It Alone,Broken Bells,59,alternative dance,Leave It Alone,25,0.484,0.444,0.499,-8.749,0.026,0.641,0.00348,0.122,1,1,141.987,330853,4,sad
1560,5Q1m46EdcNAkg0Ht0f3YgC,No Matter,Cinzia & The Eclipse,28,montreal indie,No Matter,43,0.387,0.216,0.722,-6.013,0.0362,0.93,4.66e-06,0.0961,1,7,96.753,189231,3,sad
1561,1a1SQeSqUKzH5OUVTEx4ae,Favourite Ex,Maisie Peters,65,alt z,Favourite Ex,62,0.221,0.177,0.396,-10.277,0.0378,0.718,0.0,0.139,1,5,177.215,201694,3,sad
1562,7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,Halsey,82,dance pop,hopeless fountain kingdom (Deluxe),65,0.447,0.585,0.67,-4.861,0.0354,0.107,1.11e-06,0.131,0,6,110.03,214802,4,sad
1563,3cdhgO3vgHyOIADMXokd2t,Nothing,The Script,73,celtic rock,Science & Faith,61,0.522,0.837,0.47,-4.963,0.0396,0.00387,0.0,0.117,1,2,157.044,271773,4,sad
1564,6D2tzc8kRnZb7P1lNwMBLH,Close To You,Rihanna,89,barbadian pop,ANTI (Deluxe),63,0.145,0.17,0.494,-11.368,0.0337,0.895,0.0,0.139,1,10,80.098,223213,4,sad
1565,19Lkdt1RLOBLb8hMrifbzL,Out of Love,Peter Manos,46,unknown,Out of Love,48,0.266,0.187,0.627,-16.576,0.0427,0.949,0.0464,0.0886,1,1,120.065,164947,3,sad
1566,0NlGoUyOJSuSHmngoibVAs,All I Want,Kodaline,69,irish pop,In A Perfect World (Expanded Edition),81,0.159,0.411,0.188,-9.733,0.0484,0.174,0.153,0.0843,1,0,187.376,305747,3,sad
1567,1ZMiCix7XSAbfAJlEZWMCp,Falling,Harry Styles,89,pop,Fine Line,84,0.0592,0.267,0.567,-6.502,0.0299,0.839,1.46e-06,0.089,1,4,110.011,240133,4,sad
1568,43zdsphuZLzwA9k4DJhU0I,when the party's over,Billie Eilish,88,art pop,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",83,0.198,0.111,0.367,-14.084,0.0972,0.978,3.97e-05,0.0897,1,4,82.642,196077,4,sad
1569,1ZWLWVqeEMWMKTlteS0yLH,Love You Goodbye,One Direction,84,boy band,Made In The A.M. (Deluxe Edition),66,0.361,0.657,0.546,-4.787,0.0332,0.0928,0.0,0.119,1,1,133.188,196933,4,sad
1570,7795WJLVKJoAyVoOtCWqXN,I'm Not The Only One,Sam Smith,88,dance pop,In The Lonely Hour,87,0.493,0.485,0.677,-5.795,0.0361,0.529,2.04e-05,0.0766,1,5,82.001,239317,4,sad
1571,70on8632PmtkPhed7jLKWN,Someone,Kelly Clarkson,77,dance pop,Piece By Piece (Deluxe Version),31,0.0931,0.651,0.578,-6.924,0.0424,0.368,0.0,0.103,1,8,127.967,219880,4,sad
1572,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,Halsey,82,dance pop,hopeless fountain kingdom (Deluxe),73,0.612,0.751,0.675,-3.539,0.0296,0.0604,0.0,0.0893,1,0,118.384,181279,4,sad
1573,6MjDnmBgbCu2UfDK0DRczh,I Wrote You a Letter,Fudasca,45,sad lo-fi,Youth,48,0.233,0.217,0.462,-15.251,0.0422,0.133,0.0401,0.129,1,1,89.868,160021,4,sad
1574,7tVQihtECJIEpQX0osLRwo,Paradis Perdus,Christine and the Queens,59,art pop,Christine and the Queens,23,0.509,0.359,0.569,-11.224,0.0484,0.387,0.0433,0.096,0,11,179.93,215610,4,sad
1575,7BZSIG9TyowrVzSdZJpmeI,Miss You More,Katy Perry,84,dance pop,Witness (Deluxe),52,0.253,0.48,0.538,-8.075,0.0335,0.221,0.0,0.113,1,2,123.808,234280,4,sad
1576,0dIOvducp7ujHTqj66cQ3X,Amnesia,5 Seconds of Summer,78,boy band,5 Seconds Of Summer,65,0.101,0.497,0.594,-5.26,0.0303,0.0343,0.0,0.162,1,2,101.668,237248,4,sad
1577,13YQutqrAhT5iX9HOctlu5,Leaving California,Maroon 5,85,pop,V,49,0.27,0.704,0.501,-5.64,0.0326,0.284,0.0,0.155,1,3,97.039,203453,4,sad
1578,39KG4kom3enSx4GTThuDGt,Coaster,Khalid,85,pop,American Teen,71,0.244,0.219,0.441,-14.586,0.0419,0.935,0.0,0.115,1,8,94.021,199120,4,sad
1579,6DEMMeWXfmFAXgDUMMzeg6,All I Ask,Adele,84,british soul,25,74,0.348,0.28,0.591,-5.494,0.0283,0.889,0.0,0.124,1,4,141.916,271800,4,sad
1580,21JTgoZLDB2F4Fx0uRCmTL,the lonely,Christina Perri,70,dance pop,lovestrong.,51,0.0681,0.269,0.237,-9.61,0.0298,0.573,0.000283,0.101,0,7,81.256,233480,4,sad
1581,21dpBHPTV7ythCHBI6Slcw,If By Chance,Ruth B.,75,alt z,Safe Haven,71,0.256,0.279,0.405,-8.099,0.0334,0.881,0.0,0.0933,1,10,119.85,303653,4,sad
1582,1m39XApxHXb2UkGItyyIUO,Unkiss Me,Maroon 5,85,pop,V,50,0.113,0.599,0.532,-6.543,0.0333,0.00784,0.0,0.14,1,6,130.019,238200,4,sad
1583,3rGew9pmFEmGD9nZ12F1tN,The Letter,Kehlani,75,dance pop,You Should Be Here,45,0.131,0.241,0.448,-8.643,0.0328,0.855,0.0,0.124,1,10,131.259,232169,4,sad
1584,4VrUT6GeeSRz6MB8tWJSHM,The Only,Sasha Alex Sloan,70,alt z,The Only,49,0.0515,0.259,0.684,-11.053,0.049,0.743,0.0,0.0751,0,4,138.014,217167,4,sad
1585,0Eqg0CQ7bK3RQIMPw1A7pl,Malibu Nights,LANY,75,la pop,Malibu Nights,75,0.191,0.422,0.559,-11.89,0.195,0.701,1.99e-06,0.0853,1,11,74.002,286928,4,sad
1586,0fYwfZcgijhIOyXn0RVPwq,Heaven,Beyoncé,86,dance pop,BEYONCÉ [Platinum Edition],53,0.0388,0.188,0.346,-12.688,0.0327,0.573,0.0166,0.108,0,6,103.265,230893,4,sad
1587,3C5in0EVdoGepp5bA6lhlE,Tee Shirt - Soundtrack Version,Birdy,70,pop,Tee Shirt,56,0.557,0.341,0.684,-9.497,0.0272,0.837,2.69e-05,0.0883,1,9,75.948,159507,4,sad
1588,4jnO4ztskhv3YkqgFnewtD,feelings fade,gnash,64,pop,me,55,0.061,0.235,0.654,-11.292,0.159,0.819,0.0,0.0891,0,2,88.903,240000,4,sad
1589,0M3HkE321xpCbCYqVKzr1q,It Will Rain,Bruno Mars,87,dance pop,It Will Rain,76,0.476,0.835,0.576,-6.826,0.0486,0.337,0.0,0.082,1,2,150.017,257720,4,sad
1590,4BokCZjL92n7h7Q1OaTGPf,Liar,LÉON,62,metropopolis,Liar,50,0.37,0.355,0.376,-7.772,0.0407,0.597,0.0,0.11,1,4,98.232,236413,4,sad
1591,4hQ6UGyWQIGJmHSo0J88JW,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez,84,dance pop,Back To You (From 13 Reasons Why – Season 2 Soundtrack),74,0.508,0.724,0.601,-4.856,0.0486,0.0945,1.68e-06,0.12,1,6,102.061,207905,4,sad
1592,6LteLVcW0oWLjuW6nePyWb,The Fault in Our Stars,Troye Sivan,75,australian pop,The Fault in Our Stars,60,0.405,0.179,0.481,-21.424,0.109,0.613,2.84e-05,0.145,1,3,74.85,187195,4,sad
1593,5ZX1X9Rl4zbx1Wwyn3idVD,No Peace,Sam Smith,88,dance pop,The Thrill Of It All (Special Edition),59,0.152,0.542,0.66,-8.11,0.077,0.343,3.89e-06,0.122,0,4,135.828,283295,4,sad
1594,0VYCUWNFIYLIOQqu3bFzs0,Broken Ones,Jacquie,38,deep talent show,Broken Ones,52,0.212,0.721,0.445,-4.016,0.0471,0.0598,0.0,0.129,0,11,147.902,229404,4,sad
1595,4MAxq4eEuuyE97wodPnisY,Sad,Maroon 5,85,pop,Overexposed Track By Track,53,0.338,0.262,0.781,-9.189,0.0321,0.797,0.0,0.1,1,7,111.92,193827,4,sad
1596,6nat4Z7iRKWVk1qngQqI0Q,Perfectly Wrong,Shawn Mendes,84,canadian pop,Shawn Mendes,65,0.323,0.311,0.361,-11.748,0.0369,0.872,0.0,0.0987,0,2,89.362,212773,4,sad
1597,3nBmy2hAqIDmMOD0VZGB7I,Lost,Kris Allen,43,acoustic pop,Horizons,43,0.168,0.292,0.47,-9.899,0.0284,0.904,0.000104,0.0889,0,6,66.109,198387,4,sad
1598,0aPZbnkMoWJaJ5CNVLCj8S,That Should Be Me,Justin Bieber,90,canadian pop,My World 2.0,69,0.231,0.603,0.552,-5.71,0.0334,0.199,0.0,0.151,1,8,139.908,232720,4,sad
1599,2mb6YdoavL6db22p7XKJQZ,Burning,Sam Smith,88,dance pop,The Thrill Of It All (Special Edition),59,0.365,0.224,0.631,-9.383,0.0417,0.885,0.0,0.282,1,6,86.936,203290,4,sad
1600,4WzhjxvLP95y7AMDy0Atwb,Out Of Love,Alessia Cara,74,canadian contemporary r&b,The Pains Of Growing,72,0.137,0.267,0.481,-9.249,0.0339,0.8,0.0,0.249,1,7,117.64,227693,3,sad
1601,55Fs8h2Ui6YQZEFNaM7MdC,Darling,Rothwell,41,indie anthem-folk,Darling,53,0.257,0.189,0.492,-6.545,0.0395,0.95,0.0,0.266,1,6,128.176,227077,3,sad
1602,7xNQMVeEgXQf0xUsTlcpMP,Made to Love You,Dan Owen,44,indie anthem-folk,Stay Awake with Me (acoustic),58,0.128,0.153,0.361,-10.296,0.0332,0.879,0.0,0.0918,1,0,80.794,207867,4,sad
1603,6BqrPvrPOwpYkdLCgSqtVB,Lua,Bright Eyes,57,anti-folk,"I'm Wide Awake, It's Morning",59,0.305,0.155,0.618,-17.031,0.0799,0.811,3.3e-05,0.077,1,2,105.325,271600,3,sad
1604,4kvuZkbZN19LJgNodj2Yrd,Let It Die,Feist,60,canadian indie,Let It Die,36,0.0527,0.192,0.542,-13.469,0.058,0.66,0.000192,0.11,1,7,114.965,175387,3,sad
1605,7cxAyJ1UcrkejC7fTTZcUV,Friend Of A Friend,Foo Fighters,77,alternative metal,In Your Honor,42,0.0756,0.295,0.713,-12.738,0.0311,0.694,0.0145,0.099,0,7,95.828,193200,4,sad
1606,3NkEYwgX2UWPL01gfJ9l95,Pictures Of You,The Cure,75,new wave,Valentine Disaster (International Version),49,0.558,0.796,0.46,-4.324,0.0341,0.00141,0.0284,0.0991,1,9,172.414,288120,4,sad
1607,2hNvu4bGZFOoop3PbornV2,Tiger Mountain Peasant Song,Fleet Foxes,64,chamber pop,Fleet Foxes,45,0.287,0.148,0.654,-11.963,0.0327,0.929,0.0016,0.0895,1,6,130.738,208973,3,sad
1608,2IR01O6kw4IB68hcV9FWYN,I Just Don't Think I'll Ever Get Over You,Colin Hay,61,neo mellow,Transcendental Highway,49,0.264,0.124,0.542,-19.375,0.0341,0.84,0.0878,0.101,1,0,79.258,328560,4,sad
1609,38YYNmHmOeOGpT7GDF77iu,Like Knives,City and Colour,58,canadian folk,Sometimes,37,0.356,0.481,0.287,-7.514,0.03,0.418,9.1e-05,0.108,1,11,80.253,270627,4,sad
1610,3uliGwmB52ZA7brgpZMzyH,Love Is A Losing Game,Amy Winehouse,74,british soul,Back To Black (Deluxe Edition),67,0.562,0.293,0.484,-16.544,0.0311,0.337,0.00627,0.146,1,0,165.008,155413,4,sad
1611,7mMlbJlXXo2mRtQ4R9sIzD,Hide and Seek,Imogen Heap,57,etherpop,Speak for Yourself,60,0.0901,0.166,0.451,-11.125,0.0696,0.909,0.0,0.19,1,9,121.123,268980,4,sad
1612,5ADfAU0e7XTJBcpoJvyGl2,Lonelier Than This,Steve Earle,59,alternative country,Transcendental Blues,29,0.208,0.32,0.462,-14.459,0.0338,0.282,0.555,0.063,1,11,161.9,191653,4,sad
1613,28cnXtME493VX9NOw9cIUh,Hurt,Johnny Cash,73,arkansas country,American IV: The Man Comes Around,74,0.163,0.392,0.534,-7.636,0.0267,0.649,0.000227,0.0948,0,9,90.379,216533,4,sad
1614,3oOO9PWp1izU4AxZ4SWqzH,Breathing,Lifehouse,63,alternative metal,No Name Face,46,0.593,0.82,0.499,-6.163,0.0301,0.0495,0.0,0.345,0,2,144.949,265400,4,sad
1615,1jlG3KJ3gdYmhfuySFfpO1,I'm with You,Avril Lavigne,76,canadian pop,Let Go,72,0.208,0.406,0.457,-7.462,0.0291,0.08,0.0,0.117,1,9,151.95,223067,3,sad
1616,2IRrmMVmjvWQjJGY8LNuk5,The Last Time,Rihanna,89,barbadian pop,Music Of The Sun,35,0.114,0.494,0.65,-7.021,0.0538,0.0232,0.0,0.104,0,9,111.68,293227,4,sad
1617,3FAclTFfvUuQYnEsptbK8w,Back To Black,Amy Winehouse,74,british soul,Back To Black (Deluxe Edition),80,0.378,0.422,0.403,-13.964,0.0373,0.134,2.05e-05,0.0861,0,7,122.728,241293,4,sad
1618,7jqzZyJJLrpkRFYGpkqSK6,Breathe Me,Sia,84,australian dance,Colour The Small One,63,0.212,0.643,0.552,-7.36,0.0327,0.0364,0.74,0.105,1,0,120.012,272800,4,sad
1619,3lqT89gv8p3PYwXtr3ODjv,I Wish,Carl Thomas,50,contemporary r&b,Emotional,56,0.224,0.666,0.736,-4.929,0.0337,0.0593,3.82e-05,0.107,1,1,89.824,226760,4,sad
1620,5rnMgctZxjKDNdqrVqg7Bm,I Want Love,Elton John,84,glam rock,Songs From The West Coast (Expanded Edition),53,0.36,0.697,0.444,-5.549,0.0281,0.0659,6.09e-05,0.37,1,9,142.971,275493,4,sad
1621,0CmXXEwul09Kf8X68lPA5l,Missing You,Case,55,contemporary r&b,Open Letter,59,0.716,0.579,0.612,-6.417,0.0553,0.285,0.0,0.0556,0,1,86.31,284667,4,sad
1622,3VEZvzr84WVnoorZ4tlBSw,He Can't Love U,Jagged Edge,62,atl hip hop,J.E. Heartbreak,56,0.508,0.836,0.721,-3.972,0.206,0.112,0.0,0.235,0,8,126.279,244053,4,sad
1623,0WHOPmOuQKuu05k4g3UTvk,Wonderful,Everclear,58,alternative metal,Songs From An American Movie: Learning How To Smile,57,0.734,0.817,0.514,-6.489,0.05,0.0118,8.25e-06,0.346,1,7,186.765,280813,4,sad
1624,6fzcnVO0X2cpYjsHk19GJo,Sometimes You Can't Make It On Your Own,U2,76,irish rock,How To Dismantle An Atomic Bomb,56,0.346,0.597,0.53,-5.652,0.0247,0.00275,0.473,0.105,1,2,96.0,305080,4,sad
1625,0x7663BmBYv7m1ejUzXHfd,Confessions Of A Broken Heart (Daughter To Father) - Radio,Lindsay Lohan,46,dance pop,A Little More Personal (RAW),46,0.159,0.721,0.574,-4.312,0.0335,0.0254,0.0,0.0952,0,8,120.033,220800,4,sad
1626,75JFxkI2RXiU7L9VXzMkle,The Scientist,Coldplay,88,permanent wave,A Rush of Blood to the Head,85,0.213,0.442,0.557,-7.224,0.0243,0.731,1.46e-05,0.11,1,5,146.277,309600,4,sad
1627,4gs07VlJST4bdxGbBsXVue,Heartbreak Warfare,John Mayer,77,neo mellow,Battle Studies,64,0.311,0.554,0.624,-8.113,0.0225,0.191,0.00131,0.299,1,2,97.031,269720,4,sad
1628,1C9CSFviMwp3kyZHmV09ed,A Little Bit Longer,Jonas Brothers,75,boy band,A Little Bit Longer,43,0.291,0.617,0.306,-4.812,0.033,0.0228,0.0,0.231,1,0,156.362,205013,4,sad
1629,5fVZC9GiM4e8vu99W0Xf6J,How to Save a Life,The Fray,68,neo mellow,How To Save A Life,79,0.361,0.743,0.64,-4.08,0.0379,0.269,0.0,0.101,1,10,122.035,262533,4,sad
1630,5auMzVHFr5Zfw6IbKarZ56,Breathe (2 AM),Anna Nalick,47,acoustic pop,Wreck of the Day,64,0.287,0.452,0.386,-7.715,0.0278,0.417,0.0,0.0881,1,2,169.837,279827,3,sad
1631,77loZpT5Y5PRP1S451P9Yz,The Reason,Hoobastank,65,alternative metal,The Reason (15th Anniversary Deluxe),81,0.0681,0.671,0.472,-4.649,0.029,0.0129,0.0,0.159,1,4,82.952,232800,4,sad
1632,7keXdrB4mz57u4b8YkCwag,Dreaming with a Broken Heart,John Mayer,77,neo mellow,Continuum,61,0.155,0.349,0.61,-9.321,0.0301,0.554,0.0099,0.201,1,0,136.012,245747,4,sad
1633,3SZ3PXQYlfsjkZgQ63hUEQ,The Pieces Don't Fit Anymore,James Morrison,63,dance pop,Undiscovered (International Version),43,0.1,0.468,0.541,-7.224,0.0252,0.0969,0.0,0.113,1,1,72.984,255987,3,sad
1634,0KR7jNki49r2qg7o8D2zIB,Final Goodbye,Rihanna,89,barbadian pop,A Girl Like Me,35,0.24,0.463,0.512,-7.819,0.0285,0.0396,0.0,0.305,0,4,134.011,194200,3,sad
1635,1ZCCVA90RcBOyiPPJPoNd6,Red,Daniel Merriweather,46,australian pop,Love & War,54,0.119,0.67,0.422,-5.955,0.0292,0.107,0.0,0.11,1,4,95.797,233213,4,sad
1636,7LVHVU3tWfcxj5aiPFEW4Q,Fix You,Coldplay,88,permanent wave,X&Y,83,0.124,0.417,0.209,-8.74,0.0338,0.164,0.00196,0.113,1,3,138.178,295533,4,sad
1637,4iHUBqALsttdeXVRXlTMQJ,Please Don't Leave Me,P!nk,79,dance pop,Funhouse,56,0.763,0.839,0.586,-4.493,0.0363,0.00985,0.0,0.289,1,6,138.002,231560,4,sad
1638,7sapKrjDij2fpDVj0GxP66,She Will Be Loved,Maroon 5,85,pop,Songs About Jane,73,0.544,0.713,0.706,-5.512,0.0301,0.0596,0.0,0.132,0,0,102.037,257133,4,sad
1639,57uX2vR9j9DNiANDYfXw1i,Never Say Never,The Fray,68,neo mellow,The Fray,67,0.262,0.492,0.23,-5.767,0.0317,0.568,8.18e-06,0.176,1,8,160.139,256613,4,sad
1640,3JOVTQ5h8HGFnDdp4VT3MP,Mad World,Gary Jules,51,neo mellow,Trading Snakeoil for Wolftickets,67,0.323,0.0585,0.344,-17.212,0.0373,0.976,0.000362,0.103,1,3,174.149,189507,4,sad
1641,3K4r00KlXytLJDfuytngmx,Warwick Avenue,Duffy,59,british soul,Rockferry,67,0.502,0.59,0.493,-5.814,0.0392,0.339,0.0,0.121,0,0,169.908,226387,4,sad
1642,5S0cvScXb33JVpjTiY9Ivi,Separated,Avant,55,contemporary r&b,My Thoughts,55,0.643,0.48,0.798,-5.564,0.0276,0.247,0.0,0.237,1,0,108.241,255600,4,sad
1643,5GZEeowhvSieFDiR8fQ2im,9 Crimes,Damien Rice,59,irish rock,9,60,0.116,0.139,0.346,-15.326,0.0321,0.913,7.73e-05,0.0934,1,0,136.168,217947,4,sad
1644,7Lf7oSEVdzZqTA0kEDSlS5,Cry Me a River,Justin Timberlake,79,dance pop,Justified,74,0.564,0.654,0.624,-6.582,0.183,0.577,0.0,0.104,0,8,73.898,288333,4,sad
1645,4CTX9iU2a0Q9vM2T4YMUQL,Stole,Kelly Rowland,66,atl hip hop,Simply Deep,52,0.477,0.718,0.649,-4.984,0.0594,0.00676,4.26e-06,0.174,0,7,79.993,249293,4,sad
1646,1yK9LISg5uBOOW5bT2Wm0i,Try Sleeping with a Broken Heart,Alicia Keys,77,hip pop,The Element Of Freedom,60,0.549,0.821,0.496,-5.155,0.112,0.158,0.246,0.13,1,5,110.977,249013,5,sad
1647,2ckMlwtwPdQk3pjz128CI6,Heartless - Swinghouse Session - 2009,The Fray,68,neo mellow,Heartless,39,0.43,0.657,0.41,-7.974,0.0956,0.674,0.0,0.128,0,1,164.668,254827,4,sad
1648,6pGZOkEi79wdJ7x2dPBy4w,Goodnight Goodnight,Maroon 5,85,pop,It Won't Be Soon Before Long (International Version),56,0.239,0.677,0.587,-3.765,0.0256,0.033,0.0,0.18,1,2,94.988,243320,4,sad
1649,5AZhrTm9YUCOiA3Vl2hQji,Slipped Away,Avril Lavigne,76,canadian pop,Under My Skin,51,0.103,0.621,0.449,-4.237,0.032,0.00274,4.2e-06,0.117,1,7,160.761,214093,3,sad
1650,60mOfkGcqyS9UaRQsZ6e2C,A Million Miles Away,Rihanna,89,barbadian pop,A Girl Like Me,37,0.0609,0.363,0.566,-7.259,0.0285,0.482,0.0,0.292,1,2,123.864,249680,4,sad
1651,7HhKuJbtiNbZsEDLNQvOnH,If You're Not The One,Daniel Bedingfield,53,dance pop,Gotta Get Thru This,62,0.265,0.537,0.687,-7.631,0.0294,0.566,0.0,0.107,1,10,120.03,257307,4,sad
1652,13MAWVUSkbGMUi6I7RowRK,Forever & Always - Piano Version,Taylor Swift,100,pop,Fearless (Platinum Edition),45,0.294,0.16,0.592,-10.785,0.0347,0.852,0.0,0.116,1,9,118.929,267507,4,sad
1653,5sF7hdYvhrcgNq8NZjfK8L,Not About Angels,Birdy,70,pop,Not About Angels,71,0.219,0.111,0.405,-11.879,0.0369,0.964,4.37e-05,0.0872,1,0,116.86,189475,4,sad
1654,4UzVcXufOhGUwF56HT7b8M,My Immortal,Evanescence,71,alternative metal,Fallen,74,0.101,0.265,0.19,-9.206,0.0356,0.863,0.0,0.134,1,9,79.012,262533,4,sad
1655,3tSuRiNgJmMqmYR23dCqnR,I Hate This Part,The Pussycat Dolls,68,dance pop,Doll Domination (Deluxe),65,0.452,0.612,0.756,-4.371,0.0317,0.0659,0.0,0.274,1,5,111.572,218400,4,sad
1656,4DxybsoSiMUW0JI2oM0SSN,Patience,Take That,62,boy band,Beautiful World,64,0.372,0.783,0.309,-4.154,0.0405,0.142,1.11e-06,0.118,1,10,175.788,202067,4,sad
1657,6Qgva9AMxlkf7MWkLUkdFH,What Hurts The Most,Rascal Flatts,68,contemporary country,Me And My Gang,41,0.331,0.683,0.539,-5.157,0.0276,0.00962,0.0,0.284,0,5,136.032,214107,4,sad
1658,7yxwAEwY9LD120AcB4nGJx,Don't Love You No More (I'm Sorry),Craig David,64,british soul,The Story Goes...,58,0.572,0.558,0.636,-7.076,0.0245,0.462,0.0,0.062,1,7,100.113,243987,4,sad
1659,3maCmHhpmJ6hzJjEnm0ieT,I Never Told You,Colbie Caillat,67,dance pop,Breakthrough (Int'l Deluxe Version),52,0.36,0.634,0.498,-5.214,0.0288,0.166,0.0,0.3,1,3,144.104,232960,4,sad
1660,0tg75mC9YoaQpTTH8UW2kN,Cry,Jason Walker,51,neo mellow,Jason Walker,36,0.243,0.401,0.302,-7.937,0.0293,0.157,0.0,0.0859,1,5,142.984,252907,4,sad
1661,3NLrRZoMF0Lx6zTlYqeIo4,Here Without You,3 Doors Down,69,alternative metal,Away From The Sun,76,0.233,0.533,0.557,-6.817,0.0252,0.0492,0.0,0.205,0,10,143.994,238733,4,sad
1662,0CnD7Hiw6pae6rLsZw5q5W,Incomplete,Backstreet Boys,75,boy band,Never Gone,66,0.165,0.589,0.437,-4.834,0.0331,0.231,0.0,0.0768,1,4,133.631,239587,4,sad
1663,5PdymUcagmspn9bSXYDHoi,Broken-Hearted Girl,Beyoncé,86,dance pop,I AM...SASHA FIERCE,46,0.159,0.424,0.336,-7.203,0.0353,0.503,0.0,0.273,1,5,82.149,277627,4,sad
1664,13xxBnXOuiBxVxJI458B0i,Unfaithful,Rihanna,89,barbadian pop,A Girl Like Me,71,0.349,0.391,0.588,-8.607,0.0334,0.839,0.0,0.227,0,0,144.069,226973,4,sad
1665,3DDeQ8TedL00TiIV5NmFrn,Lost,Anouk,51,dutch indie,Hotel New York,50,0.136,0.254,0.518,-10.377,0.0281,0.222,0.000858,0.136,1,7,89.911,222400,3,sad
1666,1gnQqGR0y8FuOKeUmBVBXL,Lost Without You,Delta Goodrem,51,australian pop,Lost Without You,39,0.517,0.748,0.583,-6.778,0.0285,0.039,2.02e-06,0.165,1,7,146.286,250227,4,sad
1667,3M7Ab3IGSb7vNoLWqDbXVF,Goodbye My Lover,James Blunt,69,neo mellow,Back to Bedlam,55,0.273,0.261,0.432,-12.591,0.0512,0.953,0.00342,0.0903,1,4,89.567,258653,4,sad
1668,6gDXbcILAyBa2skSdbUYq7,Hurt,Christina Aguilera,77,dance pop,Back To Basics,65,0.143,0.295,0.327,-6.907,0.0313,0.775,0.0,0.107,0,4,148.574,243373,4,sad
1669,5LyvRSJnjO9aDCIQtoBg2b,He's My Son,Mark Schultz,38,ccm,Mark Schultz,36,0.119,0.262,0.311,-10.446,0.034,0.888,0.00014,0.0806,1,6,116.004,339227,4,sad
1670,5t2gSYVvBV9kH4t7Czertq,There You'll Be,Faith Hill,64,contemporary country,There You'll Be,62,0.17,0.511,0.321,-7.77,0.0306,0.513,0.0,0.127,1,8,128.98,222120,4,sad
1671,6q7AwoBe44UEL3TiSnk6B1,Sorry Seems To Be The Hardest Word - Radio Edit,Blue,61,boy band,Sorry Seems To Be The Hardest Word,59,0.475,0.609,0.571,-6.916,0.0303,0.186,3.66e-06,0.374,0,7,78.958,207849,4,sad
1672,7snmvZMLdGGk3l9PcvoYSM,Dance With My Father,Luther Vandross,63,contemporary r&b,Dance With My Father,60,0.231,0.341,0.739,-9.971,0.0378,0.525,1.1e-06,0.072,1,10,80.958,266000,4,sad
